Zip, School, Rating
48842,Edtrek,MI
48864,Michigan Connections Academy,5
48864,Great Lakes Cyber School,5
48864,Bennett Woods Elementary School,4
48864,Chippewa Middle School,5
48864,Cornell Elementary School,5
48864,Okemos High School,4
48864,Kinawa School,4
48864,Hiawatha Elementary School,5
48864,Montessori Radmoor School,5
48864,Okemos Public Montessori-Central,4
48864,St. Martha School,Okemos
48864,Tutor Time Childcare Learning Center,Meridian Charter Township
48864,St Martha School,Meridian Charter Township
48864,Nexus Academy of Lansing,4
48813,Charlotte Senior High School,3
48813,Charlotte Middle School,4
48813,Washington Elementary School,4
48813,Parkview Elementary School,4
48813,St Mary Elementary School,5
48813,Charlotte Sda School,Charlotte
48813,Maple Country School,Charlotte
48813,Meadowview School,Charlotte
48813,Meadowview Offsite - Galewood,Charlotte
48813,Relevant Academy Of Eaton County,MI
48813,Charlotte Upper Elementary,Charlotte
48813,Eaton County Youth Facility,MI
48837,Willow Ridge Elementary School,4
48837,Grand Ledge High School,4
48837,Leon W. Hayes Middle School,4
48837,Strange School,Grand Ledge
48837,St Michael Parish School,4
48837,Ledges Elementary School,MI
48837,C.W. Neff Early Childhood And Kindergarten Center,Grand Ledge
48837,Kenneth T. Beagle Elementary School,3
48837,T.C. Holbrook,MI
48912,Eastern High School,3
48912,Fairview School,4
48912,Post Oak Magnet School,4
48912,Lansing Catholic Central High School,Lansing
48912,Resurrection School,Lansing
48912,Pattengill Academy,3
48854,Alaiedon Elementary School,4
48854,Mason High School,4
48854,North Aurelius Elementary School,4
48854,Steele Street Elementary School,5
48854,Mason Middle School,4
48854,Ingham Administrative Unit,MI
48854,Heartwood School,MI
48854,Slc/Evergreen,Mason
48854,School to Work Transition Program,MI
48879,Eureka School,St. Johns
48879,Gateway Elementary School,4
48879,St. Johns Middle School,4
48879,Oakview Elementary School,4
48879,St. Johns High School,4
48879,East Olive Elementary School,5
48879,Riley Elementary School,5
48879,St Joseph Catholic School,5
48879,St. Peter Lutheran School,St. Johns
48879,St Peter Lutheran School,5
48879,Grove Christian School,MI
48879,New Song Christian Academy,MI
48879,Clinton County Education Center,Saint Johns
48879,Wilson Center,St. Johns
48879,LifeTech Academy,St Johns
48820,Dewitt High School,4
48820,Scott Elementary School,4
48820,Dewitt Junior High School,3
48820,Schavey Road Elementary School,DeWitt
48820,Fuerstenau Early Childhood Center,2
48820,Herbison Woods Elementary School,5
48827,Island City Academy,4
48827,Greyhound Intermediate School,3
48827,Eaton Rapids Senior High School,5
48827,Lockwood Elementary School,4
48827,Eaton Rapids Middle School,3
48827,Christian Summit Academy,MI
48827,St. Peter School,MI
48827,Greyhound Central Alternative High School,MI
48827,Greyhound Central Elementary School,MI
48840,Murphy Elementary School,5
48840,Haslett Middle School,5
48840,Vera Ralya Elementary School,5
48840,Wilkshire School,Haslett
48840,Haslett High School,4
48840,Ingham ISD ASD Programs,MI
48895,Williamston Discovery Elementary School,Williamston
48895,Williamston Middle School,5
48895,Williamston Explorer Elementary School,4
48895,Williamston High School,4
48895,Memorial Lutheran School and Preschool Learning Center,5
48895,St Mary Elementary School,4
48915,J.W. Sexton High School,3
48915,Willow School,5
48915,Holy Cross Elementary School,Lansing
48915,Montessori Childrens House,5
48915,Riddle Elementary School,1
48821,Dimondale Elementary School,4
89108,Bertha Ronzone Elementary School,2
89108,J  Harold Brinley Middle School,3
89108,J T Mcwilliams Elementary School,4
89108,Paul E Culley Elementary School,2
89108,Twin Lakes Elementary School,4
89108,R E Tobler Elementary School,2
89108,Doris M Reed Elementary School,1
89108,Lilly & Wing Fong Elementary School,6
89108,Berkeley L Bunker Elementary School,4
89108,St Francis De Sales School,5
89108,Calvary Christian Learning Academy,4
89108,Tree of Life Christian School,3
89108,Liberty Baptist Academy,5
89121,C W Woodbury Middle School,4
89121,Chaparral High School,3
89121,George E Harris Elementary School,3
89121,J M Ullom Elementary School,3
89121,Laura Dearing Elementary School,4
89121,Will Beckley Elementary School,3
89121,William E  Ferron Elementary School,5
89121,Jewish Community Day School,NV
89121,Mt Olive Luteran School,5
89121,Ccsd Virtual High School,Las Vegas
89121,Jerome Mack Middle School,2
89117,Clarence Piggott Elementary School,7
89117,M  J  Christensen Elementary School,6
89117,Herbert A Derfelt Elementary School,6
89117,Spring Valley Montessori School,4
89117,Faith Lutheran Middle School & High School,3
89117,Glad Tidings Christian School,NV
89052,Elise L. Wolff  Elementary School,10
89052,Bob Miller Middle School,4
89052,Coronado High School,10
89052,Hillcrest Academy,Henderson
89052,Glen C. Taylor Elementary School,9
89052,Liberty High School,5
89052,Del E Webb Middle School,3
89052,Advantages Online Private School,Henderson
89052,The Henderson International School,3
89052,Calvary Chapel Green Valley Christian Academy,5
89123,Louis Wiener Jr Elementary School,7
89123,John R  Beatty Elementary School,8
89123,Charlotte Hill Elementary School,6
89123,Silverado High School,5
89123,Roberta C Cartwright Elementary School,8
89123,Charles Silvestri Junior High School,3
89123,Omar Haikal Islamic Academy,5
89123,Jack Lund Schofield Middle School,4
89123,Roger D Gehring Elementary School,9
89123,Challenger School - Silverado,3
89123,Imprints Day School,Las Vegas
89123,Nevada Virtual Academy,4
89123,Kids R Kids Of Silverado Ranch,5
89031,Lee Antonello Elementary School,7
89031,Eva Wolfe Elementary School,3
89031,Mojave High School,2
89031,Addeliar Guy Elementary School,5
89031,Raul P Elizondo Elementary School,5
89031,Fredric W Watson Elementary School,2
89031,Steve Cozine Elementary School,5
89031,Clifford O. Pete Findlay Middle School,3
89031,Eva G Simmons Elementary School,6
89031,University Baptist Academy,North Las Vegas
89031,Somerset Academy Of Las Vegas,6
89031,Legacy Traditional School North Valley,NV
89110,Dell H Robison Middle School,3
89110,Elbert Edwards Elementary School,3
89110,Eldorado High School,1
89110,Ira J Earl Elementary School,2
89110,Morris Sunset East High School,4
89110,Oran K Gragson Elementary School,4
89110,Global Community High School At Morris Hall,5
89110,Stanford Elementary School,3
89110,Kirk Adams Elementary School,4
89110,Richard J Rundle Elementary School,2
89110,Mike Ocallaghan Middle School,3
89110,Duane D Keller Middle School,2
89110,Mountain View Christian Schools,3
89110,Desert Pines High School,1
89110,William K. Moore Elementary School,2
89110,Eileen Brookman Elementary School,5
89110,Charlotte & Jerry Keller Elementary School,4
89110,Morris Behavior Jr/Sr High School,Las Vegas
89110,Child Haven Elementary School,NV
89110,Back To Basics Preschool & Day Care,Las Vegas
89074,Selma F Bartlett Elementary School,10
89074,James Gibson Elementary School,8
89074,David M Cox Elementary School,8
89074,Barbara And Hank Greenspun Junior High School,4
89074,Aggie Roberts Elementary School,7
89074,Lorna J Kesterson Elementary School,9
89074,Nevada State High School,8
89074,Yeshiva Day School Of Las Vegas,Henderson
89103,C H Decker Elementary School,3
89103,Harvey N  Dondero Elementary School,6
89103,Kenny C Guinn Middle School,3
89103,Burk Horizon Southwest Sunset High School,5
89103,Joseph E Thiriot Elementary School,6
89103,Southwest Behavior J/Shs,Las Vegas
89148,Bishop Gorman High School,3
89148,Summit School,Las Vegas
89148,Lucille S Rogers Elementary School,9
89148,Victoria Fertitta Middle School,3
89148,Kathy L. Batterman Elementary School,9
89148,Wayne N Tanaka Elementary School,5
89148,Wilbur & Theresa Faiss Middle School,3
89147,Patricia A Bendorf Elementary School,9
89147,P A  Diskin Elementary School,6
89147,Frank Kim Elementary School,6
89147,Roger M Bryan Elementary School,6
89147,Spring Valley Christian Academy,4
89147,Keith C & Karen W Hayes Elementary School,9
89147,Clifford J Lawrence Junior High School,4
89147,Kids Turf Academy Center,Las Vegas
89147,Spring Valley High School,4
89147,Las Vegas Charter School Of The Deaf,NV
89147,Beacon Academy Of Nevada,1
89147,Doral Academy,5
89119,Gene Ward Elementary School,2
89119,Lewis E Rowe Elementary School,6
89119,Paradise Elementary School,4
89119,William E Orr Middle School,4
89119,Jack Dailey Elementary School,6
89119,St Viator Catholic School,3
89119,University Baptist Academy,Las Vegas
89119,Mccarran Child Development Center,Las Vegas
89119,Renaissance Academy,NV
89129,Dorothy Eisenberg Elementary School,6
89129,Marc Kahre Elementary School,5
89129,Ruthe Deskin Elementary School,6
89129,Edith Garehime Elementary School,7
89129,Irwin & Susan Molasky Junior High School,2
89129,Sheila R. Tarr  Elementary School,6
89129,Justice Myron E Leavitt Middle School,4
89129,Word Of Life Christian Academy,3
89129,Challenger School - Summerlin,4
89129,Mountain View Lutheran School,5
89129,Eileen Conners Elementary School,8
89129,Top Christian Learning Academy,Las Vegas
89122,Whitney Elementary School,4
89122,Cowan Sunset Southeast High School,3
89122,Cynthia Cunningham Elementary School,4
89122,Francis H Cortney Junior High School,4
89122,Hal Smith Elementary School,1
89122,Cowan Behavior J/Shs,4
89122,Sister Robert Joseph Bailey Elementary School,4
89122,Oasis Baptist Church,Las Vegas
89115,Ed Von Tobel Middle School,4
89115,J E Manch Elementary School,1
89115,Lomie G Heard Elementary School,3
89115,Myrtle Tate Elementary School,3
89115,Zel & Mary Lowman Elementary School,3
89115,Clyde C Cox Elementary School,1
89115,Ann Lynch Elementary School,1
89115,Gwendolyn Woolley Elementary School,6
89115,Manuel J Cortez Elementary School,4
89115,Redeemer Lutheran Elementary School & Preschool,Las Vegas
89115,Summit View J/Senior High School,NV
89115,Mario C & Joanne Monaco Middle School,3
89115,Sandy Searles Miller Elementary School,5
89115,ABC Preschool of Redeemer Luthe,Las Vegas
89115,Jay W. Jeffers Elementary School,3
89115,Ruben P Diaz Elementary School,4
89014,Jim Thorpe Elementary School,2
89014,Thurman White Middle School,4
89014,Nate Mack Elementary School,9
89014,Estes M Mcdoniel Elementary School,7
89014,Harriet Treem Elementary School,5
89014,Green Valley High School,9
89014,GV Christian School,4
89014,A Montessori Childrens Academy,NV
89014,Silver Sands Montessori,4
89014,Nasri Academy for Gifted Children,Henderson
89131,Betsey A Rhodes Elementary School,8
89131,Howard E Heckethorn Elementary School,7
89131,Ralph Cadwallader Middle School,3
89131,Shadow Ridge High School,6
89131,Arbor View High School,9
89131,Anthony Saville Middle School,3
89131,Thomas O'roarke Elementary School,9
89131,Coral Academy of Science Las Vegas - Centennial Hills,9
89131,West Charleston Enrichment Academy,5
89015,Basic Academy,3
89015,C T Sewell Elementary School,8
89015,Gordon Mccaw Elementary School,10
89015,Lyal Burkholder Junior High School,4
89015,Robert L Taylor Elementary School,2
89015,Ulis Newton Elementary School,7
89015,B  Mahlon Brown Junior High School,3
89015,Edna F Hinman Elementary School,5
89015,Sue H Morrow Elementary School,9
89015,Lake Mead Christian Academy,4
89015,James E & A Rae Smalley Elementary School,10
89015,Pinecrest Academy of Nevada-Horizon Campus,8
89128,James B Mcmillan Elementary School,3
89128,Edythe & Lloyd Katz Elementary School,4
89128,Cimarron Memorial High School,3
89128,Richard H Bryan Elementary School,8
89128,The Meadows School,4
89128,St Elizabeth Ann Seton Catholic School,3
89128,The Summit School,NV
89128,La Petite Academy,Las Vegas
89101,CC Ronnow Elementary School,4
89101,Halle Hewetson Elementary School,3
89101,Rancho High School,6
89101,Roy West Martin Middle School,4
89101,Sunrise Acres Elementary School,6
89101,Walter Bracken Elementary School,10
89101,Las Vegas Academy Of Int'l Studies  Performing And,10
89101,Miley Achievement Center Sec,3
89101,Robert Lunt Elementary School,2
89101,Arturo Cambeiro Elementary School,2
89101,St Joseph School,4
89101,First Good Shepherd Lutheran School,5
89101,New Life Christian Academy,Las Vegas
89101,Biltmore Continuation High School,3
89101,Exodus Christian Academy,NV
89101,Variety School,4
89101,Howard E Hollingsworth Elementary School,3
89101,Variety Elementary School,5
89101,Child Haven 6-12,NV
89101,9th Bridge School,5
89104,Crestwood Elementary School,4
89104,John C  Fremont Middle School,4
89104,John S Park Elementary School,3
89104,K O Knudson Junior High School,4
89104,Spring Mountain Junior-Senior High School,1
89104,Walter V Long Elementary School,2
89104,St Anne Catholic School,3
89104,Trinity Christian Schools,4
89104,Academy For Learning,5
89104,Spring Meadows Preschool & Kindergarten,NV
89104,South Continuation Junior-Senior High School,Las Vegas
89104,William E Snyder Elementary School,4
89104,John F Miller School,5
89104,Miley Achievement Center Elementary School,4
89104,Innovations International Charter School of NV,1
89104,Innovations International Charter School Of Nv,3
89104,Trinity International Schools,4
89104,Trinity International School,Las Vegas
89012,John Vanderburg Elementary School,10
89012,Frank S Lamping Elementary School,10
89012,Dj's Community Christian Academy,3
89012,Black Mountain Fellowship,NV
89012,Neil C Twitchell Elementary School,9
89012,Foothills Montessori School,4
89012,D J's Daycare Center,NV
89012,The Achievement Academy,Henderson
89030,C P Squires Elementary School,2
89030,Fay Herron Elementary School,8
